feature_id,reflection,bin_key,center_row,center_col,detector_x,detector_y,peak_intensity,mean_snr,n_bins,spatial_extent,reason
126,ITO,36_31,36,31,308,44,38.9,9.4,3,36_29 36_30 36_31,"Gaussian-like: 100% monotonic, 3 bins"
127,ITO,36_31,36,31,300,59,45.9,11.7,2,36_30 36_31,"Gaussian-like: 100% monotonic, 2 bins"
128,(012),36_46,36,46,124,393,42.0,9.9,8,33_47 34_46 35_46 35_47 36_44 36_45 36_46 36_47,"Gaussian-like: 83% monotonic, 8 bins"
129,(111),37_8,37,8,361,853,34.0,9.8,2,37_7 37_8,"Gaussian-like: 100% monotonic, 2 bins"
130,(001),37_11,37,11,874,506,15.0,6.7,4,36_10 36_11 36_12 37_11,"Gaussian-like: 80% monotonic, 4 bins"
131,(002),37_22,37,22,278,327,47.0,9.7,5,36_21 37_19 37_20 37_21 37_22,"Gaussian-like: 100% monotonic, 5 bins"
132,(012),37_39,37,39,193,250,13.0,6.1,2,37_39 38_40,"Gaussian-like: 100% monotonic, 2 bins"
133,ITO,37_43,37,43,180,313,34.0,8.1,2,36_43 37_43,"Gaussian-like: 100% monotonic, 2 bins"
134,(012),37_47,37,47,193,255,57.0,9.7,12,34_47 35_47 36_47 37_44 37_45 37_46 37_47 37_48 38_44 38_45 38_46 38_47,"Gaussian-like: 74% monotonic, 12 bins"
135,(111),38_18,38,18,436,354,28.0,8.2,4,38_18 38_19 38_20 39_19,"Gaussian-like: 100% monotonic, 4 bins"
136,ITO,38_24,38,24,235,233,22.0,6.2,3,37_23 38_23 38_24,"Gaussian-like: 67% monotonic, 3 bins"
137,(012),38_46,38,46,114,391,36.0,11.9,4,38_44 38_45 38_46 38_47,"Gaussian-like: 80% monotonic, 4 bins"
138,ITO,38_52,38,52,124,467,13.0,6.7,2,37_52 38_52,"Gaussian-like: 100% monotonic, 2 bins"
139,(012),39_9,39,9,52,806,18.0,8.2,2,39_8 39_9,"Gaussian-like: 100% monotonic, 2 bins"
140,(002),39_13,39,13,315,264,46.1,11.1,12,35_14 36_15 37_13 37_14 38_14 38_15 39_13 39_15 40_11 40_12 40_13 40_14,"Gaussian-like: 49% monotonic, 12 bins"
141,(012),39_19,39,19,130,436,13.0,6.2,2,39_18 39_19,"Gaussian-like: 100% monotonic, 2 bins"
142,(002),39_20,39,20,306,360,19.0,6.5,4,38_20 39_20 39_21 40_20,"Gaussian-like: 67% monotonic, 4 bins"
143,(002),39_21,39,21,287,315,17.2,6.0,2,39_21 40_20,"Gaussian-like: 100% monotonic, 2 bins"
144,(001),39_24,39,24,814,713,41.0,10.1,61,33_24 34_23 34_24 35_22 35_24 35_25 35_26 36_24 36_25 36_26 36_27 37_22 37_23 37_24 37_25 37_26 37_27 37_28 38_17 38_20 38_21 38_22 38_23 38_24 38_25 38_26 38_27 39_16 39_17 39_19 39_20 39_21 39_22 39_23 39_24 39_25 39_26 39_27 39_28 40_15 40_16 40_17 40_18 40_19 40_20 40_22 40_23 40_24 40_25 40_26 40_27 41_20 41_21 41_22 41_23 41_24 41_25 41_26 41_27 41_28 41_29,"Gaussian-like: 63% monotonic, 61 bins"
145,(002),39_33,39,33,323,240,31.0,7.2,8,38_33 38_34 39_33 39_34 39_35 40_32 40_33 40_34,"Gaussian-like: 64% monotonic, 8 bins"
146,(002),39_44,39,44,201,833,343.0,19.8,361,20_29 20_32 20_36 20_37 20_38 20_39 20_40 20_41 20_42 20_43 20_44 20_45 20_46 21_28 21_30 21_31 21_32 21_33 21_34 21_35 21_36 21_37 21_38 21_39 21_40 21_41 21_42 21_43 21_44 21_45 21_46 21_47 22_36 22_38 22_39 22_40 22_41 22_42 22_43 22_44 22_45 22_46 23_35 23_37 23_38 23_39 23_40 23_41 23_42 23_43 23_44 23_45 23_46 23_47 24_36 24_37 24_38 24_40 24_41 24_42 24_43 24_44 24_45 24_46 25_34 25_35 25_36 25_37 25_38 25_39 25_40 25_41 25_42 25_43 25_44 25_45 25_46 26_36 26_37 26_39 26_40 26_41 26_42 26_43 26_44 26_45 26_46 27_38 27_39 27_40 27_41 27_42 27_43 27_44 27_45 27_46 28_39 28_40 28_41 28_42 28_43 28_44 28_45 28_46 29_38 29_39 29_40 29_41 29_42 29_43 29_44 29_45 29_46 29_47 30_38 30_39 30_42 30_43 30_44 30_45 30_46 30_47 31_37 31_38 31_39 31_40 31_41 31_42 31_43 31_44 31_45 31_46 32_26 32_30 32_36 32_37 32_38 32_40 32_41 32_42 32_43 32_44 33_27 33_31 33_33 33_34 33_35 33_36 33_37 33_38 33_39 33_40 33_41 33_42 33_43 33_44 33_45 33_46 33_47 34_27 34_29 34_31 34_32 34_33 34_34 34_35 34_37 34_38 34_39 34_40 34_41 34_42 34_43 34_44 34_45 34_46 34_47 35_26 35_27 35_29 35_30 35_31 35_32 35_33 35_34 35_35 35_36 35_37 35_38 35_39 35_40 35_41 35_42 35_43 35_44 35_45 35_46 35_47 35_48 36_27 36_28 36_29 36_30 36_31 36_32 36_33 36_34 36_35 36_36 36_37 36_38 36_39 36_40 36_41 36_42 36_43 36_44 36_45 36_46 36_47 37_25 37_26 37_27 37_28 37_29 37_30 37_31 37_32 37_33 37_34 37_35 37_36 37_37 37_38 37_39 37_40 37_41 37_42 37_43 37_44 37_45 37_46 37_47 38_25 38_26 38_27 38_28 38_29 38_30 38_31 38_32 38_33 38_34 38_35 38_36 38_37 38_38 38_39 38_40 38_41 38_42 38_43 38_44 38_45 38_46 38_47 38_48 39_25 39_26 39_27 39_28 39_29 39_30 39_31 39_32 39_33 39_34 39_35 39_36 39_37 39_38 39_39 39_40 39_41 39_42 39_43 39_44 39_47 39_48 40_18 40_19 40_20 40_21 40_22 40_23 40_24 40_25 40_26 40_27 40_28 40_29 40_30 40_31 40_32 40_33 40_34 40_35 40_36 40_40 40_41 40_42 40_43 40_46 40_47 41_17 41_18 41_19 41_20 41_21 41_22 41_23 41_24 41_25 41_26 41_27 41_28 41_30 41_31 41_32 41_33 41_34 42_19 42_20 42_21 42_22 42_23 42_24 42_25 42_26 42_27 42_28 42_29 42_30 42_31 42_32 42_33 42_34 43_15 43_16 43_17 43_18 43_19 43_20 43_21 43_22 43_23 43_24 44_15 44_16 44_17 44_18,"Gaussian-like: 61% monotonic, 361 bins"
147,(002),39_45,39,45,207,841,39.1,6.7,3,39_45 40_44 40_45,"Gaussian-like: 67% monotonic, 3 bins"
