feature_id,reflection,bin_key,center_row,center_col,detector_x,detector_y,peak_intensity,mean_snr,n_bins,spatial_extent,reason
1,(112),0_0,0,0,46,218,6.9,4.7,1,0_0,isolated: single-bin detection
2,(002),0_3,0,3,462,13,13.0,8.8,1,0_3,isolated: single-bin detection
3,(002),0_3,0,3,479,22,7.0,4.7,1,0_3,isolated: single-bin detection
4,(002),0_3,0,3,290,385,6.0,4.7,1,0_3,isolated: single-bin detection
5,(002),0_3,0,3,240,597,7.0,4.7,1,0_3,isolated: single-bin detection
6,(002),0_5,0,5,210,1008,11.0,7.4,1,0_5,isolated: single-bin detection
7,(002),0_5,0,5,488,21,9.0,6.1,1,0_5,isolated: single-bin detection
8,(002),0_5,0,5,212,985,8.0,5.4,1,0_5,isolated: single-bin detection
9,(111),0_5,0,5,411,413,6.0,4.7,1,0_5,isolated: single-bin detection
10,(111),0_6,0,6,367,673,8.0,6.1,1,0_6,isolated: single-bin detection
11,(111),0_6,0,6,357,1024,7.0,5.4,1,0_6,isolated: single-bin detection
12,(111),0_6,0,6,682,59,6.0,4.7,1,0_6,isolated: single-bin detection
13,(111),0_6,0,6,458,412,6.0,4.7,1,0_6,isolated: single-bin detection
14,(111),0_6,0,6,448,448,6.0,4.7,1,0_6,isolated: single-bin detection
15,ITO,0_8,0,8,196,249,12.0,8.1,1,0_8,isolated: single-bin detection
16,(111),0_8,0,8,370,982,6.0,4.7,1,0_8,isolated: single-bin detection
17,(111),0_9,0,9,388,625,7.0,5.4,1,0_9,isolated: single-bin detection
18,(002),0_9,0,9,187,842,6.0,4.0,1,0_9,isolated: single-bin detection
19,(002),0_10,0,10,203,955,7.0,4.7,1,0_10,isolated: single-bin detection
20,(111),0_11,0,11,451,338,6.0,4.7,1,0_11,isolated: single-bin detection
21,(111),0_11,0,11,395,551,6.0,4.7,1,0_11,isolated: single-bin detection
22,(111),0_11,0,11,367,600,5.0,4.0,1,0_11,isolated: single-bin detection
23,(111),0_11,0,11,356,1029,11.2,4.0,1,0_11,isolated: single-bin detection
24,(002),0_12,0,12,477,36,12.0,8.1,1,0_12,isolated: single-bin detection
25,(001),0_12,0,12,874,506,8.0,5.4,1,0_12,isolated: single-bin detection
26,(002),0_12,0,12,259,374,6.0,4.0,1,0_12,isolated: single-bin detection
27,(011),0_15,0,15,643,384,8.0,5.4,1,0_15,isolated: single-bin detection
28,(002),0_16,0,16,230,862,7.0,4.7,1,0_16,isolated: single-bin detection
29,ITO,0_17,0,17,165,482,8.0,5.4,1,0_17,isolated: single-bin detection
30,(002),0_18,0,18,437,67,7.0,4.7,1,0_18,isolated: single-bin detection
31,ITO,0_20,0,20,120,874,10.0,6.7,1,0_20,isolated: single-bin detection
32,ITO,0_20,0,20,175,510,6.0,4.0,1,0_20,isolated: single-bin detection
33,ITO,0_24,0,24,155,582,7.0,4.7,1,0_24,isolated: single-bin detection
34,ITO,0_25,0,25,104,636,9.0,6.1,1,0_25,isolated: single-bin detection
35,(111),0_25,0,25,379,734,6.0,4.7,1,0_25,isolated: single-bin detection
36,ITO,0_25,0,25,130,718,7.0,4.7,1,0_25,isolated: single-bin detection
37,(002),0_27,0,27,304,340,9.0,6.1,1,0_27,isolated: single-bin detection
38,(111),0_28,0,28,350,641,7.0,5.4,1,0_28,isolated: single-bin detection
39,(111),0_28,0,28,333,816,7.0,5.4,1,0_28,isolated: single-bin detection
40,(002),0_28,0,28,201,1013,7.0,4.7,1,0_28,isolated: single-bin detection
41,(001),0_31,0,31,964,398,12.0,8.1,1,0_31,isolated: single-bin detection
42,(111),0_32,0,32,346,822,7.0,5.4,1,0_32,isolated: single-bin detection
43,(111),0_32,0,32,378,927,7.0,4.0,1,0_32,isolated: single-bin detection
44,ITO,0_33,0,33,102,635,9.0,6.1,1,0_33,isolated: single-bin detection
45,(002),0_33,0,33,207,914,8.0,5.4,1,0_33,isolated: single-bin detection
46,(002),0_33,0,33,357,149,7.0,4.7,1,0_33,isolated: single-bin detection
47,ITO,0_34,0,34,101,929,12.0,7.4,1,0_34,isolated: single-bin detection
48,ITO,0_35,0,35,105,939,16.0,10.8,1,0_35,isolated: single-bin detection
49,(002),0_35,0,35,463,3,9.0,6.1,1,0_35,isolated: single-bin detection
50,(002),0_35,0,35,260,388,8.0,5.4,1,0_35,isolated: single-bin detection
51,(011),0_35,0,35,700,304,7.0,4.7,1,0_35,isolated: single-bin detection
52,(111),0_35,0,35,468,395,6.1,4.7,1,0_35,isolated: single-bin detection
53,(001),0_36,0,36,842,963,8.0,5.4,1,0_36,isolated: single-bin detection
54,(002),0_36,0,36,195,885,7.0,4.0,1,0_36,isolated: single-bin detection
55,(111),0_37,0,37,467,326,7.0,5.4,1,0_37,isolated: single-bin detection
56,ITO,0_38,0,38,102,639,21.0,13.5,1,0_38,isolated: single-bin detection
57,(111),0_38,0,38,359,871,5.0,4.0,1,0_38,isolated: single-bin detection
58,(002),0_38,0,38,233,660,6.0,4.0,1,0_38,isolated: single-bin detection
59,(001),0_39,0,39,809,722,16.0,10.8,1,0_39,isolated: single-bin detection
60,ITO,0_39,0,39,99,608,13.0,6.7,1,0_39,isolated: single-bin detection
61,ITO,0_39,0,39,95,631,11.0,6.1,1,0_39,isolated: single-bin detection
62,(111),0_39,0,39,549,243,7.1,5.4,1,0_39,isolated: single-bin detection
63,(111),0_39,0,39,448,328,7.1,5.4,1,0_39,isolated: single-bin detection
64,(111),0_39,0,39,407,459,7.1,5.4,1,0_39,isolated: single-bin detection
65,(111),0_39,0,39,386,786,6.1,4.7,1,0_39,isolated: single-bin detection
66,ITO,0_39,0,39,98,662,9.0,4.7,1,0_39,isolated: single-bin detection
67,(111),0_39,0,39,550,196,7.1,4.0,1,0_39,isolated: single-bin detection
68,ITO,0_40,0,40,337,101,7.0,4.7,1,0_40,isolated: single-bin detection
69,(002),0_42,0,42,464,6,11.0,6.7,2,0_41 0_42,flat profile: CV=0.048 (no clear center)
70,(002),0_43,0,43,248,552,7.0,4.7,1,0_43,isolated: single-bin detection
71,ITO,0_43,0,43,213,283,7.0,4.7,1,0_43,isolated: single-bin detection
72,(011),0_44,0,44,564,815,7.0,4.7,1,0_44,isolated: single-bin detection
73,(111),0_44,0,44,375,732,6.0,4.7,1,0_44,isolated: single-bin detection
74,(002),0_45,0,45,301,274,7.0,4.7,1,0_45,isolated: single-bin detection
75,(002),0_46,0,46,313,336,7.0,4.7,1,0_46,isolated: single-bin detection
76,(002),0_46,0,46,237,625,7.0,4.7,1,0_46,isolated: single-bin detection
77,(002),0_48,0,48,210,780,6.0,4.0,1,0_48,isolated: single-bin detection
78,(002),0_52,0,52,464,6,13.0,17.3,1,0_52,isolated: single-bin detection
79,PbI2,0_52,0,52,889,945,3.0,5.3,1,0_52,isolated: single-bin detection
80,ITO,0_52,0,52,385,20,3.0,4.2,1,0_52,isolated: single-bin detection
81,ITO,0_52,0,52,198,367,3.0,4.2,1,0_52,isolated: single-bin detection
82,ITO,0_52,0,52,104,649,3.0,4.2,1,0_52,isolated: single-bin detection
83,(001),1_1,1,1,851,559,7.0,4.7,1,1_1,isolated: single-bin detection
84,ITO,1_12,1,12,104,1001,18.7,5.8,1,1_12,isolated: single-bin detection
85,(112),1_14,1,14,107,28,9.0,6.1,1,1_14,isolated: single-bin detection
86,(112),1_17,1,17,35,250,6.9,4.7,1,1_17,isolated: single-bin detection
87,(001),1_25,1,25,882,505,10.0,6.7,1,1_25,isolated: single-bin detection
88,(112),1_38,1,38,29,271,6.9,4.7,1,1_38,isolated: single-bin detection
89,(111),1_52,1,52,359,1018,7.1,5.4,1,1_52,isolated: single-bin detection
90,(111),1_55,1,55,387,688,6.1,4.3,1,1_55,isolated: single-bin detection
91,(111),1_57,1,57,535,203,5.0,4.0,1,1_57,isolated: single-bin detection
92,(002),1_58,1,58,217,881,8.0,5.4,1,1_58,isolated: single-bin detection
93,(111),1_60,1,60,404,550,6.1,4.7,1,1_60,isolated: single-bin detection
94,(111),1_61,1,61,481,276,7.0,5.4,1,1_61,isolated: single-bin detection
95,(111),1_61,1,61,366,551,6.0,4.7,1,1_61,isolated: single-bin detection
96,(111),1_61,1,61,388,644,6.0,4.7,1,1_61,isolated: single-bin detection
97,(001),1_62,1,62,841,969,14.0,9.4,1,1_62,isolated: single-bin detection
98,(111),1_62,1,62,370,702,6.0,4.7,1,1_62,isolated: single-bin detection
99,(001),1_65,1,65,841,969,5.0,6.0,1,1_65,isolated: single-bin detection
100,(001),2_4,2,4,988,387,8.0,5.4,1,2_4,isolated: single-bin detection
101,(012),2_18,2,18,69,550,22.0,7.7,1,2_18,isolated: single-bin detection
102,(002),2_19,2,19,207,709,25.0,8.8,1,2_19,isolated: single-bin detection
103,(001),2_27,2,27,944,398,9.0,6.1,1,2_27,isolated: single-bin detection
104,PbI2,2_28,2,28,841,913,6.0,4.0,1,2_28,isolated: single-bin detection
105,PbI2,2_35,2,35,896,886,6.0,4.0,1,2_35,isolated: single-bin detection
106,(111),2_37,2,37,361,839,6.0,4.7,1,2_37,isolated: single-bin detection
107,(011),2_37,2,37,595,489,7.0,4.0,1,2_37,isolated: single-bin detection
108,(111),2_38,2,38,623,69,7.0,5.4,1,2_38,isolated: single-bin detection
109,(111),2_38,2,38,357,880,7.0,5.4,1,2_38,isolated: single-bin detection
110,(111),2_38,2,38,356,983,6.0,4.7,1,2_38,isolated: single-bin detection
111,(111),2_38,2,38,373,858,7.0,4.0,1,2_38,isolated: single-bin detection
112,(002),2_38,2,38,331,306,8.0,4.0,1,2_38,isolated: single-bin detection
113,(111),2_39,2,39,423,510,7.1,5.4,1,2_39,isolated: single-bin detection
114,(002),2_39,2,39,231,508,8.0,5.4,1,2_39,isolated: single-bin detection
115,ITO,2_50,2,50,306,157,7.0,4.7,1,2_50,isolated: single-bin detection
116,(001),3_3,3,3,948,395,8.0,5.4,1,3_3,isolated: single-bin detection
117,(012),3_3,3,3,191,246,14.6,4.5,1,3_3,isolated: single-bin detection
118,ITO,3_8,3,8,198,258,53.5,18.1,1,3_8,isolated: single-bin detection
119,ITO,3_8,3,8,202,239,23.5,5.5,1,3_8,isolated: single-bin detection
120,(111),3_17,3,17,444,334,15.0,5.1,1,3_17,isolated: single-bin detection
121,(001),3_23,3,23,832,871,7.0,4.0,1,3_23,isolated: single-bin detection
122,ITO,3_24,3,24,102,930,15.5,5.3,2,3_24 3_25,flat profile: CV=0.002 (no clear center)
123,ITO,3_26,3,26,91,922,16.7,5.5,1,3_26,isolated: single-bin detection
124,(001),3_26,3,26,809,948,7.0,4.7,1,3_26,isolated: single-bin detection
125,PbI2,3_28,3,28,864,950,8.0,5.4,1,3_28,isolated: single-bin detection
126,ITO,3_28,3,28,93,920,15.9,5.1,1,3_28,isolated: single-bin detection
127,(112),3_33,3,33,127,22,5.9,4.0,1,3_33,isolated: single-bin detection
128,(112),3_35,3,35,69,112,6.0,4.0,1,3_35,isolated: single-bin detection
129,(002),3_36,3,36,195,887,19.0,6.4,1,3_36,isolated: single-bin detection
130,(001),3_43,3,43,800,925,7.0,4.7,1,3_43,isolated: single-bin detection
131,(001),3_47,3,47,820,710,8.0,5.4,1,3_47,isolated: single-bin detection
132,(002),3_50,3,50,192,1013,8.0,5.4,1,3_50,isolated: single-bin detection
133,(111),3_50,3,50,432,354,7.1,4.7,1,3_50,isolated: single-bin detection
134,(001),3_51,3,51,821,712,8.0,5.4,1,3_51,isolated: single-bin detection
135,(002),3_51,3,51,234,898,6.0,4.0,1,3_51,isolated: single-bin detection
136,(111),3_52,3,52,464,276,7.0,5.4,1,3_52,isolated: single-bin detection
137,(111),3_52,3,52,390,653,7.0,5.4,1,3_52,isolated: single-bin detection
138,(002),3_52,3,52,326,311,7.0,4.7,1,3_52,isolated: single-bin detection
139,(002),3_52,3,52,231,675,6.0,4.0,1,3_52,isolated: single-bin detection
140,(002),3_52,3,52,231,735,6.0,4.0,1,3_52,isolated: single-bin detection
141,(001),3_54,3,54,821,713,12.0,7.8,2,3_54 3_55,flat profile: CV=0.043 (no clear center)
142,(111),3_55,3,55,380,584,6.1,4.7,1,3_55,isolated: single-bin detection
143,(111),3_55,3,55,374,789,5.1,4.0,1,3_55,isolated: single-bin detection
144,(111),3_56,3,56,577,199,8.1,5.6,1,3_56,isolated: single-bin detection
145,(002),3_56,3,56,223,978,7.0,4.7,1,3_56,isolated: single-bin detection
146,ITO,3_56,3,56,157,993,7.0,4.7,1,3_56,isolated: single-bin detection
147,(002),3_58,3,58,209,838,7.0,4.7,1,3_58,isolated: single-bin detection
148,(001),3_62,3,62,821,711,6.0,4.0,1,3_62,isolated: single-bin detection
149,(012),3_66,3,66,61,929,11.0,7.4,1,3_66,isolated: single-bin detection
150,(001),3_73,3,73,879,509,5.9,60.0,1,3_73,isolated: single-bin detection
151,(001),3_73,3,73,855,642,5.9,60.0,1,3_73,isolated: single-bin detection
152,(001),3_73,3,73,824,882,5.9,60.0,1,3_73,isolated: single-bin detection
153,(001),3_73,3,73,839,922,5.9,60.0,1,3_73,isolated: single-bin detection
154,(001),3_73,3,73,871,1043,2.9,60.0,1,3_73,isolated: single-bin detection
155,(001),3_73,3,73,947,363,4.9,50.6,1,3_73,isolated: single-bin detection
156,(001),3_73,3,73,779,826,2.9,50.6,1,3_73,isolated: single-bin detection
157,(001),3_73,3,73,993,324,1.9,49.9,1,3_73,isolated: single-bin detection
158,(001),3_73,3,73,978,412,4.9,49.9,1,3_73,isolated: single-bin detection
159,(001),3_73,3,73,947,415,4.9,49.9,1,3_73,isolated: single-bin detection
160,(001),3_73,3,73,903,441,4.9,49.9,1,3_73,isolated: single-bin detection
161,(001),3_73,3,73,870,479,3.9,49.9,1,3_73,isolated: single-bin detection
162,(001),3_73,3,73,917,496,4.9,49.9,1,3_73,isolated: single-bin detection
163,(001),3_73,3,73,828,553,4.9,49.9,1,3_73,isolated: single-bin detection
164,(001),3_73,3,73,866,595,1.9,49.9,1,3_73,isolated: single-bin detection
165,(001),3_73,3,73,822,639,4.9,49.9,1,3_73,isolated: single-bin detection
166,(001),3_73,3,73,820,658,3.9,49.9,1,3_73,isolated: single-bin detection
167,(001),3_73,3,73,844,673,4.9,49.9,1,3_73,isolated: single-bin detection
168,(001),3_73,3,73,803,685,3.9,49.9,1,3_73,isolated: single-bin detection
169,(001),3_73,3,73,839,716,4.9,49.9,1,3_73,isolated: single-bin detection
170,(001),3_73,3,73,783,722,2.9,49.9,1,3_73,isolated: single-bin detection
171,(001),3_73,3,73,808,794,1.9,49.9,1,3_73,isolated: single-bin detection
172,(001),3_73,3,73,824,810,4.9,49.9,1,3_73,isolated: single-bin detection
173,(001),3_73,3,73,798,838,4.9,49.9,1,3_73,isolated: single-bin detection
174,(001),3_73,3,73,778,868,4.9,49.9,1,3_73,isolated: single-bin detection
175,(011),4_0,4,0,918,82,15.7,5.6,1,4_0,isolated: single-bin detection
176,(011),4_2,4,2,918,84,16.7,6.0,1,4_2,isolated: single-bin detection
177,(112),4_6,4,6,36,246,6.8,4.7,1,4_6,isolated: single-bin detection
178,(112),4_22,4,22,63,209,6.7,4.7,1,4_22,isolated: single-bin detection
179,PbI2,4_26,4,26,911,933,7.0,4.7,1,4_26,isolated: single-bin detection
180,(001),4_28,4,28,832,986,9.0,6.1,1,4_28,isolated: single-bin detection
181,(112),4_29,4,29,21,147,11.0,7.4,1,4_29,isolated: single-bin detection
182,(112),4_32,4,32,62,144,7.0,4.7,1,4_32,isolated: single-bin detection
183,(112),4_32,4,32,107,93,5.7,4.0,1,4_32,isolated: single-bin detection
184,PbI2,4_34,4,34,836,887,6.0,4.0,1,4_34,isolated: single-bin detection
185,(112),5_12,5,12,100,41,6.0,4.0,1,5_12,isolated: single-bin detection
186,(112),5_25,5,25,52,217,6.7,4.7,1,5_25,isolated: single-bin detection
187,(111),5_50,5,50,380,828,8.0,6.1,1,5_50,isolated: single-bin detection
188,(002),5_51,5,51,226,905,7.0,4.7,1,5_51,isolated: single-bin detection
189,(111),5_52,5,52,370,750,7.0,5.4,1,5_52,isolated: single-bin detection
190,(111),5_52,5,52,375,1036,7.0,4.7,1,5_52,isolated: single-bin detection
191,(111),5_55,5,55,527,197,7.3,5.1,1,5_55,isolated: single-bin detection
192,(111),5_55,5,55,644,85,6.3,4.4,1,5_55,isolated: single-bin detection
193,(002),5_56,5,56,378,200,6.0,4.0,1,5_56,isolated: single-bin detection
194,(001),5_58,5,58,839,971,12.0,8.1,1,5_58,isolated: single-bin detection
195,(111),5_60,5,60,370,749,7.1,5.4,1,5_60,isolated: single-bin detection
196,(002),5_60,5,60,231,836,8.0,5.4,1,5_60,isolated: single-bin detection
197,(111),5_60,5,60,603,147,6.1,4.7,1,5_60,isolated: single-bin detection
198,(011),5_61,5,61,586,1028,6.0,4.0,1,5_61,isolated: single-bin detection
199,(011),5_63,5,63,886,116,3.0,4.3,1,5_63,isolated: single-bin detection
200,(011),5_63,5,63,727,234,3.0,4.3,1,5_63,isolated: single-bin detection
201,(011),5_63,5,63,611,425,3.0,4.3,1,5_63,isolated: single-bin detection
202,(011),5_63,5,63,543,747,3.0,4.3,1,5_63,isolated: single-bin detection
203,(011),5_63,5,63,533,938,4.0,4.3,1,5_63,isolated: single-bin detection
204,ITO,5_63,5,63,175,440,3.0,4.2,1,5_63,isolated: single-bin detection
205,PbI2,6_6,6,6,1005,406,7.0,4.7,1,6_6,isolated: single-bin detection
206,(112),6_19,6,19,19,329,6.5,4.7,1,6_19,isolated: single-bin detection
207,(001),6_25,6,25,836,1053,7.0,4.7,1,6_25,isolated: single-bin detection
208,(001),6_29,6,29,800,693,7.0,4.7,1,6_29,isolated: single-bin detection
209,(112),6_37,6,37,10,264,6.9,4.7,1,6_37,isolated: single-bin detection
210,PbI2,6_39,6,39,910,625,7.0,4.7,1,6_39,isolated: single-bin detection
211,PbI2,6_40,6,40,908,673,7.0,4.7,1,6_40,isolated: single-bin detection
212,(001),6_42,6,42,823,590,8.0,5.4,1,6_42,isolated: single-bin detection
213,(112),6_46,6,46,55,210,6.7,4.7,1,6_46,isolated: single-bin detection
214,(112),7_5,7,5,120,87,6.6,4.7,1,7_5,isolated: single-bin detection
215,(001),7_7,7,7,816,693,8.0,5.4,1,7_7,isolated: single-bin detection
216,(112),7_20,7,20,32,284,6.7,4.7,1,7_20,isolated: single-bin detection
217,(112),7_26,7,26,147,34,7.6,5.4,1,7_26,isolated: single-bin detection
218,ITO,7_27,7,27,207,244,28.4,9.1,1,7_27,isolated: single-bin detection
219,(001),7_28,7,28,836,932,8.0,5.4,1,7_28,isolated: single-bin detection
220,(002),7_32,7,32,238,960,21.0,7.1,1,7_32,isolated: single-bin detection
221,(001),7_33,7,33,774,812,8.0,5.4,1,7_33,isolated: single-bin detection
222,(112),7_35,7,35,87,140,6.8,4.7,1,7_35,isolated: single-bin detection
223,PbI2,7_36,7,36,870,752,7.0,4.7,1,7_36,isolated: single-bin detection
224,PbI2,7_45,7,45,854,724,8.0,5.4,1,7_45,isolated: single-bin detection
225,(111),7_51,7,51,358,791,7.0,5.4,1,7_51,isolated: single-bin detection
226,(002),7_51,7,51,175,644,8.0,5.4,1,7_51,isolated: single-bin detection
227,(111),7_51,7,51,353,631,6.0,4.7,1,7_51,isolated: single-bin detection
228,(111),7_51,7,51,570,155,6.0,4.0,1,7_51,isolated: single-bin detection
229,(111),7_52,7,52,519,270,5.0,4.0,1,7_52,isolated: single-bin detection
230,(111),7_53,7,53,420,493,7.3,5.1,1,7_53,isolated: single-bin detection
231,(002),7_56,7,56,308,362,7.0,4.7,1,7_56,isolated: single-bin detection
232,(002),7_56,7,56,317,342,8.0,4.0,1,7_56,isolated: single-bin detection
233,(002),7_59,7,59,223,575,7.0,4.7,1,7_59,isolated: single-bin detection
234,(111),7_59,7,59,692,10,6.3,4.3,1,7_59,isolated: single-bin detection
235,(111),7_61,7,61,398,467,9.3,4.4,1,7_61,isolated: single-bin detection
236,(011),7_61,7,61,579,577,6.0,4.0,1,7_61,isolated: single-bin detection
237,(011),7_62,7,62,595,454,7.5,5.4,1,7_62,isolated: single-bin detection
238,(002),8_6,8,6,210,1009,18.0,6.1,1,8_6,isolated: single-bin detection
239,(112),8_7,8,7,98,79,8.8,6.0,1,8_7,isolated: single-bin detection
240,(001),8_7,8,7,835,890,6.0,4.0,1,8_7,isolated: single-bin detection
241,(112),8_8,8,8,31,273,6.6,4.7,1,8_8,isolated: single-bin detection
242,(012),8_15,8,15,254,80,19.0,6.6,1,8_15,isolated: single-bin detection
243,ITO,8_21,8,21,336,5,26.7,8.0,1,8_21,isolated: single-bin detection
244,(112),8_24,8,24,123,19,6.0,4.0,1,8_24,isolated: single-bin detection
245,ITO,8_27,8,27,151,414,17.7,5.9,1,8_27,isolated: single-bin detection
246,ITO,8_31,8,31,292,55,26.9,9.4,1,8_31,isolated: single-bin detection
247,(112),8_31,8,31,12,329,5.7,4.0,1,8_31,isolated: single-bin detection
248,PbI2,8_38,8,38,939,467,7.0,4.7,1,8_38,isolated: single-bin detection
249,(112),8_39,8,39,81,104,6.9,4.7,1,8_39,isolated: single-bin detection
250,(001),8_43,8,43,831,650,8.0,5.4,1,8_43,isolated: single-bin detection
251,(111),8_48,8,48,362,737,7.1,4.7,1,8_48,isolated: single-bin detection
252,(001),9_0,9,0,837,686,6.0,4.0,1,9_0,isolated: single-bin detection
253,(112),9_12,9,12,16,326,7.7,5.4,1,9_12,isolated: single-bin detection
254,(112),9_12,9,12,109,27,7.0,4.7,1,9_12,isolated: single-bin detection
255,(112),9_16,9,16,135,36,7.9,5.4,1,9_16,isolated: single-bin detection
256,(001),9_20,9,20,876,507,7.0,4.7,1,9_20,isolated: single-bin detection
257,(112),9_27,9,27,4,323,6.8,4.7,1,9_27,isolated: single-bin detection
258,PbI2,9_28,9,28,892,635,7.0,4.7,1,9_28,isolated: single-bin detection
259,(112),9_31,9,31,134,50,7.7,5.4,1,9_31,isolated: single-bin detection
260,(002),9_34,9,34,251,1045,15.0,5.1,1,9_34,isolated: single-bin detection
261,PbI2,9_36,9,36,847,825,7.0,4.7,1,9_36,isolated: single-bin detection
262,(001),9_42,9,42,840,665,7.0,4.7,1,9_42,isolated: single-bin detection
263,(111),9_44,9,44,371,722,20.0,6.4,1,9_44,isolated: single-bin detection
264,(002),9_48,9,48,293,388,6.0,4.7,1,9_48,isolated: single-bin detection
265,(012),9_48,9,48,223,163,6.0,4.0,1,9_48,isolated: single-bin detection
266,(002),9_49,9,49,458,65,7.0,4.7,1,9_49,isolated: single-bin detection
267,(002),9_51,9,51,234,678,6.0,4.0,1,9_51,isolated: single-bin detection
268,(111),9_55,9,55,368,751,8.4,5.7,1,9_55,isolated: single-bin detection
269,(002),9_60,9,60,396,135,7.0,4.7,1,9_60,isolated: single-bin detection
270,(111),9_62,9,62,394,993,7.0,4.7,1,9_62,isolated: single-bin detection
271,ITO,10_1,10,1,176,319,20.9,6.9,3,10_1 9_1 9_2,flat profile: CV=0.043 (no clear center)
272,(002),10_4,10,4,207,698,16.0,5.7,1,10_4,isolated: single-bin detection
273,(112),10_7,10,7,27,258,7.9,5.4,1,10_7,isolated: single-bin detection
274,(112),10_22,10,22,63,171,6.9,4.7,1,10_22,isolated: single-bin detection
275,(001),10_26,10,26,880,503,7.0,4.7,1,10_26,isolated: single-bin detection
276,(112),10_35,10,35,139,53,9.7,6.7,1,10_35,isolated: single-bin detection
277,(111),10_43,10,43,373,727,16.6,5.6,1,10_43,isolated: single-bin detection
278,(112),10_46,10,46,104,100,7.9,5.4,1,10_46,isolated: single-bin detection
279,(011),10_62,10,62,774,241,5.0,7.1,1,10_62,isolated: single-bin detection
280,(002),10_62,10,62,204,1028,5.0,6.7,1,10_62,isolated: single-bin detection
281,(011),10_62,10,62,606,428,4.0,5.6,1,10_62,isolated: single-bin detection
282,(002),10_62,10,62,188,610,4.0,5.4,1,10_62,isolated: single-bin detection
283,PbI2,10_62,10,62,855,769,3.0,5.2,1,10_62,isolated: single-bin detection
284,(112),10_62,10,62,61,217,3.0,4.7,1,10_62,isolated: single-bin detection
285,(011),10_62,10,62,1011,12,3.0,4.2,1,10_62,isolated: single-bin detection
286,(011),10_62,10,62,564,791,3.0,4.2,1,10_62,isolated: single-bin detection
287,(011),10_62,10,62,570,854,3.0,4.2,1,10_62,isolated: single-bin detection
288,ITO,10_62,10,62,138,957,3.0,4.2,1,10_62,isolated: single-bin detection
289,(002),10_62,10,62,220,706,3.0,4.0,1,10_62,isolated: single-bin detection
290,(001),11_2,11,2,875,499,9.0,6.1,1,11_2,isolated: single-bin detection
291,(001),11_6,11,6,950,411,7.0,4.7,1,11_6,isolated: single-bin detection
292,PbI2,11_8,11,8,1017,382,7.0,4.7,1,11_8,isolated: single-bin detection
293,(112),11_11,11,11,57,205,11.9,8.1,1,11_11,isolated: single-bin detection
294,PbI2,11_16,11,16,912,639,8.0,5.4,1,11_16,isolated: single-bin detection
295,(111),11_24,11,24,358,788,14.0,4.4,1,11_24,isolated: single-bin detection
296,(001),11_44,11,44,829,807,8.0,5.4,1,11_44,isolated: single-bin detection
297,(112),11_44,11,44,47,194,6.9,4.7,1,11_44,isolated: single-bin detection
298,ITO,11_49,11,49,97,900,8.0,5.4,1,11_49,isolated: single-bin detection
299,(002),11_49,11,49,283,433,7.0,4.7,1,11_49,isolated: single-bin detection
300,(002),11_52,11,52,308,307,7.0,4.7,1,11_52,isolated: single-bin detection
301,(002),11_52,11,52,193,626,7.0,4.7,1,11_52,isolated: single-bin detection
302,(002),11_53,11,53,409,97,9.0,6.1,1,11_53,isolated: single-bin detection
303,(111),11_53,11,53,366,752,10.0,5.7,1,11_53,isolated: single-bin detection
304,(111),11_54,11,54,388,628,8.0,6.1,1,11_54,isolated: single-bin detection
305,(002),11_54,11,54,227,1046,9.0,6.1,1,11_54,isolated: single-bin detection
306,(111),11_54,11,54,399,503,7.0,4.7,1,11_54,isolated: single-bin detection
307,(111),11_54,11,54,670,85,5.0,4.0,1,11_54,isolated: single-bin detection
308,(111),11_55,11,55,366,752,9.0,6.7,1,11_55,isolated: single-bin detection
309,(111),11_55,11,55,338,880,7.0,5.4,1,11_55,isolated: single-bin detection
310,(111),11_55,11,55,405,471,6.0,4.7,1,11_55,isolated: single-bin detection
311,(002),11_55,11,55,218,504,7.0,4.7,1,11_55,isolated: single-bin detection
